customer_id,age,gender,loyalty_member,join_date
C003000,54,Female,No,2025-12-22
C003001,49,Male,Yes,2025-06-13
C003002,56,Male,Yes,2025-10-30
C003003,45,Male,Yes,2024-07-30
C003004,40,Male,Yes,2022-05-15
C003005,64,Male,Yes,2022-10-28
C003006,21,Female,No,2022-06-20
C003007,54,Female,Yes,2023-09-27
C003008,63,Male,Yes,2024-06-07
C003009,39,Male,Yes,2022-02-10
C003010,27,Female,No,2024-04-23
C003011,21,Female,No,2026-01-15
C003012,50,Female,Yes,2023-10-01
C003013,41,Male,No,2022-11-17
C003014,41,Male,No,2021-05-18
C003015,47,Female,Yes,2025-11-25
C003016,56,Male,No,2025-10-26
C003017,43,Male,Yes,2023-12-16
C003018,68,Female,Yes,2025-04-11
C003019,70,Male,No,2024-01-15
C003020,58,Male,Yes,2023-08-03
C003021,26,Male,Yes,2021-03-27
C003022,41,Female,No,2023-06-07
C003023,23,Female,No,2022-03-26
C003024,67,Male,No,2021-10-15
C003025,60,Male,No,2025-06-28
C003026,43,Male,No,2025-10-03
C003027,54,Male,No,2025-06-21
C003028,18,Female,Yes,2022-11-29
C003029,60,Female,No,2021-03-23
C003030,54,Female,No,2024-02-09
C003031,56,Female,Yes,2024-12-25
C003032,32,Male,No,2021-06-11
C003033,25,Female,Yes,2022-03-16
C003034,55,Female,Yes,2021-08-10
C003035,63,Female,Yes,2022-12-01
C003036,68,Female,Yes,2024-01-12
C003037,36,Female,No,2025-05-15
C003038,54,Male,Yes,2024-03-10
C003039,53,Male,Yes,2024-03-24
C003040,42,Female,No,2021-11-26
C003041,39,Female,No,2021-07-27
C003042,35,Female,No,2022-01-31
C003043,60,Female,No,2025-01-24
C003044,64,Female,No,2025-05-18
C003045,66,Male,No,2021-09-10
C003046,23,Female,No,2022-06-18
C003047,59,Male,No,2025-04-01
C003048,70,Male,Yes,2023-06-24
C003049,27,Male,Yes,2023-12-04
C003050,38,Male,No,2021-04-28
C003051,50,Male,No,2025-06-04
C003052,21,Female,Yes,2024-10-25
C003053,23,Male,No,2022-01-12
C003054,27,Female,No,2022-12-24
C003055,41,Male,No,2024-03-29
C003056,46,Female,Yes,2025-12-12
C003057,49,Male,Yes,2023-04-23
C003058,18,Male,No,2022-08-15
C003059,57,Male,Yes,2024-10-09
C003060,31,Male,No,2025-12-28
C003061,53,Male,No,2022-11-19
C003062,56,Female,No,2024-10-06
C003063,28,Female,No,2022-06-04
C003064,56,Female,No,2025-12-31
C003065,45,Female,Yes,2024-08-20
C003066,48,Male,No,2021-11-15
C003067,43,Male,Yes,2024-11-03
C003068,27,Male,Yes,2025-05-01
C003069,35,Male,No,2023-07-13
C003070,62,Male,No,2021-04-12
C003071,50,Female,Yes,2021-08-09
C003072,33,Male,Yes,2024-08-13
C003073,24,Male,No,2025-11-24
C003074,54,Male,Yes,2024-12-26
C003075,53,Male,Yes,2024-05-19
C003076,56,Female,Yes,2024-05-10
C003077,46,Male,No,2023-12-23
C003078,19,Male,No,2023-07-22
C003079,35,Female,No,2025-09-03
C003080,63,Female,Yes,2023-07-15
C003081,20,Female,Yes,2025-06-19
C003082,60,Female,Yes,2024-01-22
C003083,60,Male,Yes,2023-10-14
C003084,54,Female,Yes,2022-09-26
C003085,69,Female,No,2024-05-01
C003086,39,Female,Yes,2024-09-11
C003087,21,Male,No,2024-02-02
C003088,23,Male,Yes,2024-10-26
C003089,66,Male,No,2023-07-05
C003090,56,Male,No,2025-03-26
C003091,46,Female,No,2025-08-15
C003092,41,Male,Yes,2023-03-11
C003093,67,Male,No,2021-10-10
C003094,32,Male,Yes,2023-06-06
C003095,43,Female,Yes,2026-01-19
C003096,24,Male,No,2023-06-17
C003097,34,Female,Yes,2022-10-11
C003098,69,Male,Yes,2025-08-15
C003099,59,Female,No,2023-05-07
C003100,47,Male,No,2022-05-31
C003101,44,Male,No,2024-07-26
C003102,46,Female,No,2024-05-13
C003103,27,Male,Yes,2023-07-22
C003104,70,Male,No,2025-01-31
C003105,35,Male,Yes,2026-02-25
C003106,40,Male,No,2024-08-26
C003107,66,Female,No,2024-01-02
C003108,21,Female,No,2021-10-30
C003109,56,Female,Yes,2021-11-07
C003110,68,Female,Yes,2025-03-14
C003111,52,Female,No,2026-01-24
C003112,54,Male,Yes,2024-03-24
C003113,32,Male,No,2023-03-05
C003114,32,Male,Yes,2021-09-26
C003115,35,Male,No,2022-05-21
C003116,49,Female,Yes,2024-06-06
C003117,54,Male,Yes,2021-05-18
C003118,33,Male,No,2022-10-29
C003119,37,Male,No,2022-03-25
C003120,65,Female,No,2021-08-24
C003121,70,Female,No,2021-07-07
C003122,65,Female,Yes,2024-06-08
C003123,52,Female,Yes,2025-11-26
C003124,32,Male,Yes,2025-12-12
C003125,36,Male,No,2025-05-03
C003126,54,Female,No,2026-01-06
C003127,30,Female,Yes,2025-08-16
C003128,61,Female,Yes,2022-06-14
C003129,25,Male,Yes,2021-05-07
C003130,50,Female,No,2023-04-07
C003131,42,Female,No,2025-12-25
C003132,34,Male,Yes,2025-06-14
C003133,23,Female,No,2022-03-06
C003134,34,Male,Yes,2023-11-08
C003135,50,Female,No,2025-09-16
C003136,60,Male,No,2022-07-17
C003137,33,Male,No,2024-01-11
C003138,70,Male,Yes,2021-12-02
C003139,24,Female,No,2023-12-18
C003140,18,Female,No,2022-08-04
C003141,33,Male,Yes,2025-01-19
C003142,29,Male,Yes,2021-10-22
C003143,25,Female,No,2022-05-11
C003144,46,Female,Yes,2021-12-25
C003145,45,Male,Yes,2025-04-09
C003146,42,Female,No,2021-05-28
C003147,50,Male,Yes,2021-07-12
C003148,58,Male,No,2022-10-01
C003149,46,Female,No,2025-06-29
C003150,49,Female,Yes,2022-04-29
C003151,38,Male,Yes,2022-08-14
C003152,66,Male,Yes,2024-08-14
C003153,22,Male,Yes,2023-12-04
C003154,41,Female,Yes,2022-03-19
C003155,18,Male,Yes,2025-11-28
C003156,58,Female,No,2021-10-26
C003157,30,Female,No,2024-02-25
C003158,55,Female,Yes,2022-12-22
C003159,70,Male,No,2024-12-08
C003160,45,Male,Yes,2021-11-12
C003161,54,Female,No,2022-11-11
C003162,62,Female,No,2022-11-07
C003163,49,Female,No,2025-11-06
C003164,65,Female,Yes,2021-03-21
C003165,24,Female,No,2023-05-03
C003166,23,Female,No,2024-10-05
C003167,19,Male,Yes,2024-08-10
C003168,29,Male,Yes,2022-09-17
C003169,31,Female,Yes,2025-04-22
C003170,64,Female,No,2024-03-22
C003171,22,Male,No,2025-01-07
C003172,51,Female,Yes,2025-03-19
C003173,56,Male,Yes,2025-03-13
C003174,44,Female,No,2022-06-01
C003175,70,Male,No,2025-06-11
C003176,48,Male,Yes,2023-08-29
C003177,36,Female,Yes,2021-10-19
C003178,20,Female,Yes,2021-11-23
C003179,54,Female,No,2024-05-30
C003180,47,Female,Yes,2023-11-07
C003181,48,Male,Yes,2021-05-27
C003182,57,Male,No,2025-03-19
C003183,34,Male,Yes,2023-07-01
C003184,68,Male,Yes,2025-01-31
C003185,33,Male,No,2022-03-24
C003186,30,Female,No,2022-01-14
C003187,48,Male,No,2023-01-26
C003188,38,Female,No,2023-05-30
C003189,49,Female,Yes,2025-05-18
C003190,19,Male,No,2025-02-17
C003191,38,Male,Yes,2022-09-01
C003192,68,Female,No,2024-12-21
C003193,24,Female,No,2025-06-19
C003194,21,Female,No,2024-06-29
C003195,38,Male,Yes,2025-10-18
C003196,32,Male,Yes,2022-02-06
C003197,29,Male,No,2025-12-16
C003198,70,Female,No,2022-01-30
C003199,52,Female,No,2024-09-26
C003200,48,Female,Yes,2022-01-19
C003201,34,Male,No,2024-11-15
C003202,60,Male,Yes,2022-12-30
C003203,20,Male,Yes,2022-10-05
C003204,52,Female,Yes,2024-03-02
C003205,36,Male,No,2021-06-14
C003206,60,Male,Yes,2022-02-10
C003207,64,Male,No,2022-10-10
C003208,42,Male,No,2025-06-07
C003209,50,Male,Yes,2022-03-19
C003210,37,Female,No,2023-12-21
C003211,63,Female,No,2023-02-03
C003212,70,Female,Yes,2025-07-16
C003213,49,Male,Yes,2021-04-03
C003214,70,Female,Yes,2022-09-08
C003215,44,Male,Yes,2021-06-30
C003216,64,Female,Yes,2024-08-11
C003217,69,Female,Yes,2022-06-27
C003218,22,Female,No,2022-07-27
C003219,33,Male,Yes,2021-06-14
C003220,32,Female,Yes,2025-03-13
C003221,61,Female,Yes,2022-03-20
C003222,56,Female,No,2025-01-27
C003223,46,Female,No,2022-02-19
C003224,65,Female,Yes,2024-03-25
C003225,40,Male,No,2025-06-25
C003226,56,Female,Yes,2024-11-18
C003227,30,Female,No,2026-03-01
C003228,46,Female,Yes,2024-03-05
C003229,29,Male,No,2024-06-07
C003230,57,Male,No,2022-02-27
C003231,63,Female,Yes,2022-05-08
C003232,63,Male,Yes,2022-12-08
C003233,26,Female,No,2021-06-09
C003234,40,Male,Yes,2021-04-14
C003235,21,Male,Yes,2023-07-10
C003236,43,Male,Yes,2024-01-01
C003237,25,Female,No,2025-02-18
C003238,53,Male,No,2023-11-02
C003239,42,Male,Yes,2022-04-09
C003240,46,Male,Yes,2024-05-06
C003241,30,Female,Yes,2023-02-10
C003242,21,Male,No,2024-05-12
C003243,70,Female,No,2025-09-01
C003244,40,Female,Yes,2021-08-16
C003245,64,Male,No,2025-08-04
C003246,64,Male,Yes,2021-09-09
C003247,35,Male,No,2023-06-22
C003248,25,Male,No,2023-05-01
C003249,43,Female,No,2021-03-18
C003250,27,Female,Yes,2025-10-13
C003251,60,Female,Yes,2022-08-24
C003252,70,Male,Yes,2026-02-23
C003253,20,Male,Yes,2023-01-03
C003254,49,Female,Yes,2022-03-05
C003255,55,Male,Yes,2023-12-18
C003256,23,Female,Yes,2022-09-25
C003257,52,Male,Yes,2022-06-05
C003258,39,Male,No,2025-10-18
C003259,24,Male,No,2021-04-22
C003260,39,Female,Yes,2024-12-05
C003261,29,Female,No,2022-05-04
C003262,55,Female,Yes,2021-04-12
C003263,35,Female,No,2025-09-16
C003264,51,Female,Yes,2025-04-01
C003265,65,Female,Yes,2025-07-14
C003266,24,Male,No,2023-06-19
C003267,52,Male,Yes,2021-12-15
C003268,38,Female,No,2022-07-28
C003269,49,Female,No,2024-01-29
C003270,46,Male,No,2022-09-25
C003271,19,Male,Yes,2024-01-28
C003272,23,Female,No,2022-12-24
C003273,24,Female,Yes,2025-08-08
C003274,21,Female,Yes,2025-01-30
C003275,69,Male,No,2023-08-15
C003276,26,Male,No,2021-03-09
C003277,55,Female,No,2025-12-12
C003278,46,Female,Yes,2026-01-15
C003279,33,Male,No,2022-11-28
C003280,48,Female,Yes,2024-06-09
C003281,44,Male,Yes,2021-04-22
C003282,48,Male,No,2024-02-14
C003283,20,Male,No,2021-09-10
C003284,63,Female,Yes,2024-09-27
C003285,25,Female,No,2024-09-29
C003286,19,Male,No,2022-06-05
C003287,66,Male,No,2025-10-11
C003288,20,Female,Yes,2023-11-27
C003289,32,Female,No,2022-09-30
C003290,52,Female,No,2022-05-21
C003291,46,Male,No,2023-11-28
C003292,52,Male,No,2021-10-03
C003293,61,Male,No,2022-04-29
C003294,40,Male,Yes,2022-06-02
C003295,37,Female,No,2021-05-15
C003296,62,Female,Yes,2023-10-25
C003297,33,Male,Yes,2021-07-20
C003298,20,Male,Yes,2021-04-07
C003299,46,Female,No,2024-03-03
C003300,46,Female,No,2023-01-28
C003301,51,Female,Yes,2024-05-21
C003302,57,Female,Yes,2022-03-05
C003303,55,Female,No,2022-10-17
C003304,58,Male,Yes,2024-11-20
C003305,60,Female,Yes,2025-11-05
C003306,39,Male,No,2021-11-04
C003307,22,Female,Yes,2022-10-19
C003308,70,Male,No,2021-10-30
C003309,22,Female,No,2024-06-03
C003310,36,Female,Yes,2025-04-04
C003311,69,Female,Yes,2023-01-12
C003312,52,Male,Yes,2021-08-21
C003313,34,Female,No,2022-04-26
C003314,24,Female,No,2022-12-19
C003315,33,Female,Yes,2023-11-23
C003316,44,Female,Yes,2022-08-07
C003317,21,Female,Yes,2021-09-24
C003318,19,Female,Yes,2021-04-18
C003319,46,Female,No,2023-02-06
C003320,70,Male,Yes,2024-08-19
C003321,38,Male,Yes,2022-03-24
C003322,33,Female,No,2026-01-01
C003323,62,Female,Yes,2024-02-21
C003324,50,Male,Yes,2026-01-13
C003325,21,Male,No,2025-05-09
C003326,48,Female,No,2026-02-14
C003327,31,Male,Yes,2021-06-29
C003328,47,Female,Yes,2022-06-01
C003329,51,Male,Yes,2023-07-07
C003330,26,Male,Yes,2023-01-20
C003331,59,Male,No,2025-09-06
C003332,32,Male,No,2021-12-11
C003333,59,Female,Yes,2023-01-04
C003334,62,Male,No,2023-04-06
C003335,45,Female,Yes,2025-05-15
C003336,55,Male,Yes,2024-10-16
C003337,48,Male,Yes,2025-05-02
C003338,31,Male,No,2022-04-06
C003339,29,Female,No,2023-05-23
C003340,39,Male,No,2021-05-19
C003341,41,Female,No,2024-06-07
C003342,53,Female,No,2025-04-05
C003343,24,Male,Yes,2022-11-01
C003344,57,Female,Yes,2024-09-26
C003345,70,Male,No,2024-06-15
C003346,57,Male,Yes,2021-08-27
C003347,63,Female,No,2022-03-19
C003348,37,Female,Yes,2023-09-05
C003349,27,Female,No,2023-10-08
C003350,21,Male,Yes,2026-01-26
C003351,30,Male,Yes,2025-08-29
C003352,54,Male,Yes,2023-07-08
C003353,61,Female,Yes,2024-08-14
C003354,39,Male,No,2025-11-01
C003355,58,Female,No,2023-02-16
C003356,42,Male,Yes,2021-06-14
C003357,33,Male,No,2026-02-15
C003358,45,Male,Yes,2023-09-10
C003359,54,Male,No,2025-04-13
C003360,61,Male,Yes,2024-06-08
C003361,39,Female,Yes,2023-10-25
C003362,59,Male,No,2025-02-26
C003363,63,Male,No,2023-02-08
C003364,53,Male,Yes,2024-02-08
C003365,18,Male,Yes,2026-02-12
C003366,46,Male,Yes,2023-01-26
C003367,26,Male,Yes,2022-11-05
C003368,27,Male,Yes,2022-09-25
C003369,23,Male,No,2024-07-19
C003370,41,Female,No,2022-02-10
C003371,39,Male,Yes,2021-05-26
C003372,60,Male,Yes,2025-06-23
C003373,20,Female,Yes,2023-10-14
C003374,70,Female,No,2023-10-18
C003375,25,Male,No,2023-08-25
C003376,26,Female,Yes,2021-07-28
C003377,70,Female,No,2021-06-25
C003378,20,Male,No,2021-08-09
C003379,63,Female,Yes,2025-03-13
C003380,55,Male,Yes,2022-06-22
C003381,43,Female,No,2023-12-03
C003382,56,Male,No,2022-03-01
C003383,63,Female,Yes,2023-10-30
C003384,26,Male,No,2023-11-16
C003385,65,Male,Yes,2021-09-12
C003386,39,Male,No,2024-04-29
C003387,62,Male,No,2021-03-27
C003388,36,Female,No,2024-11-24
C003389,25,Male,Yes,2023-07-23
C003390,52,Male,Yes,2022-12-25
C003391,68,Female,No,2022-04-28
C003392,70,Male,No,2024-06-01
C003393,51,Male,No,2025-02-17
C003394,30,Female,Yes,2024-11-08
C003395,55,Female,No,2024-12-28
C003396,51,Male,No,2021-07-16
C003397,52,Female,Yes,2023-10-23
C003398,52,Male,No,2021-11-17
C003399,51,Female,No,2021-09-21
C003400,19,Female,No,2024-11-03
C003401,38,Male,No,2022-03-06
C003402,37,Male,No,2022-04-01
C003403,43,Male,No,2022-04-17
C003404,38,Male,Yes,2021-12-22
C003405,40,Male,No,2022-02-10
C003406,32,Female,No,2022-07-10
C003407,37,Female,Yes,2021-04-16
C003408,49,Female,No,2024-01-07
C003409,42,Male,No,2023-03-15
C003410,43,Male,Yes,2023-09-23
C003411,52,Female,No,2024-01-06
C003412,45,Male,No,2021-11-02
C003413,21,Female,No,2024-01-07
C003414,70,Female,Yes,2022-04-26
C003415,33,Male,No,2024-06-22
C003416,47,Female,No,2024-12-10
C003417,66,Male,No,2021-03-06
C003418,63,Male,No,2023-08-16
C003419,19,Male,No,2025-03-03
C003420,38,Female,No,2023-12-10
C003421,45,Male,Yes,2023-01-09
C003422,31,Male,Yes,2024-03-12
C003423,38,Male,Yes,2025-09-28
C003424,23,Male,No,2021-09-07
C003425,58,Male,No,2024-09-20
C003426,68,Male,No,2022-05-16
C003427,46,Female,Yes,2021-10-14
C003428,68,Male,Yes,2025-07-22
C003429,36,Male,No,2024-05-05
C003430,26,Female,Yes,2025-09-12
C003431,46,Male,No,2024-12-29
C003432,69,Male,No,2025-08-03
C003433,28,Male,No,2023-12-11
C003434,28,Male,Yes,2023-08-11
C003435,31,Male,No,2022-04-19
C003436,47,Female,No,2023-01-10
C003437,26,Female,Yes,2026-02-11
C003438,64,Female,No,2025-09-04
C003439,44,Female,Yes,2024-11-26
C003440,54,Male,No,2025-05-19
C003441,53,Male,No,2023-07-15
C003442,63,Male,Yes,2023-05-30
C003443,41,Male,Yes,2023-08-15
C003444,58,Female,Yes,2023-04-23
C003445,49,Male,Yes,2024-08-18
C003446,31,Female,Yes,2026-02-22
C003447,58,Male,Yes,2021-06-12
C003448,30,Male,No,2022-04-19
C003449,69,Male,Yes,2024-08-24
C003450,43,Male,No,2022-09-23
C003451,47,Male,Yes,2022-08-17
C003452,26,Female,No,2025-01-13
C003453,19,Female,Yes,2023-10-24
C003454,22,Male,No,2026-01-05
C003455,18,Female,Yes,2022-11-20
C003456,53,Male,Yes,2021-03-15
C003457,26,Female,No,2021-09-18
C003458,44,Male,Yes,2024-09-10
C003459,49,Female,No,2024-08-20
C003460,40,Male,No,2024-09-09
C003461,49,Male,No,2021-08-17
C003462,25,Female,No,2023-02-26
C003463,38,Male,No,2023-11-02
C003464,40,Male,Yes,2023-10-30
C003465,32,Male,Yes,2024-02-10
C003466,32,Female,No,2021-04-09
C003467,64,Male,Yes,2022-11-18
C003468,64,Female,No,2024-12-25
C003469,32,Female,No,2023-10-25
C003470,26,Male,No,2021-12-16
C003471,52,Male,Yes,2021-08-08
C003472,58,Female,No,2024-10-14
C003473,21,Female,Yes,2025-10-25
C003474,64,Male,No,2024-12-12
C003475,67,Male,No,2023-06-06
C003476,50,Male,Yes,2021-11-27
C003477,18,Female,No,2025-12-13
C003478,42,Female,Yes,2022-07-16
C003479,63,Female,Yes,2022-08-19
C003480,39,Female,No,2023-12-15
C003481,69,Female,No,2021-07-02
C003482,54,Female,No,2025-09-19
C003483,20,Male,No,2025-06-17
C003484,67,Female,No,2024-01-15
C003485,18,Female,Yes,2023-08-17
C003486,23,Female,No,2025-03-15
C003487,44,Female,No,2022-10-26
C003488,58,Male,Yes,2024-12-30
C003489,50,Female,No,2025-02-24
C003490,33,Female,Yes,2023-05-25
C003491,53,Male,No,2026-02-02
C003492,32,Male,No,2023-06-12
C003493,45,Female,No,2022-10-22
C003494,58,Female,Yes,2023-07-07
C003495,49,Female,No,2023-05-30
C003496,66,Male,No,2021-10-20
C003497,59,Male,Yes,2023-12-01
C003498,38,Male,Yes,2022-10-28
C003499,47,Male,No,2023-02-21
C003500,28,Female,Yes,2026-02-15
C003501,68,Female,No,2025-01-12
C003502,43,Male,No,2024-09-06
C003503,41,Female,No,2023-12-15
C003504,54,Male,Yes,2025-02-03
C003505,27,Female,No,2026-02-17
C003506,55,Male,Yes,2024-04-04
C003507,27,Male,Yes,2021-05-12
C003508,69,Male,Yes,2021-10-03
C003509,22,Female,No,2025-05-26
C003510,42,Female,Yes,2026-02-19
C003511,23,Male,No,2023-04-11
C003512,61,Female,No,2024-05-11
C003513,45,Female,No,2024-10-25
C003514,24,Male,No,2022-03-12
C003515,41,Male,Yes,2024-08-09
C003516,46,Male,No,2022-06-04
C003517,39,Male,Yes,2022-03-29
C003518,54,Male,Yes,2023-04-30
C003519,19,Male,Yes,2025-01-03
C003520,32,Female,Yes,2024-05-07
C003521,50,Female,Yes,2025-12-25
C003522,49,Male,Yes,2024-07-16
C003523,38,Male,No,2023-03-12
C003524,52,Female,Yes,2021-06-28
C003525,22,Male,Yes,2025-08-14
C003526,59,Male,No,2023-08-06
C003527,43,Female,No,2021-10-08
C003528,18,Female,No,2023-07-31
C003529,34,Female,No,2024-11-29
C003530,18,Female,Yes,2025-10-29
C003531,32,Female,Yes,2022-05-30
C003532,63,Female,No,2021-05-06
C003533,43,Female,Yes,2024-07-10
C003534,28,Male,No,2025-02-08
C003535,20,Male,Yes,2025-05-06
C003536,65,Female,No,2024-07-17
C003537,28,Female,No,2021-05-03
C003538,26,Male,No,2021-08-28
C003539,57,Male,Yes,2021-10-13
C003540,64,Male,Yes,2024-09-24
C003541,67,Female,No,2022-07-07
C003542,66,Male,No,2021-05-16
C003543,58,Female,No,2021-03-24
C003544,37,Male,Yes,2024-12-06
C003545,55,Female,No,2021-08-17
C003546,70,Female,No,2025-04-27
C003547,59,Female,Yes,2023-12-10
C003548,29,Female,Yes,2023-07-08
C003549,23,Male,No,2025-01-04
C003550,60,Female,No,2025-09-23
C003551,44,Male,No,2023-11-04
C003552,65,Male,Yes,2023-05-10
C003553,20,Male,No,2024-02-12
C003554,59,Female,No,2021-06-14
C003555,34,Male,Yes,2021-07-15
C003556,35,Female,Yes,2022-09-16
C003557,63,Female,Yes,2021-05-12
C003558,55,Female,No,2025-11-23
C003559,21,Female,Yes,2021-03-09
C003560,43,Male,No,2021-12-06
C003561,63,Male,No,2026-01-27
C003562,64,Female,No,2023-11-18
C003563,20,Male,No,2024-10-16
C003564,25,Male,Yes,2025-11-26
C003565,54,Male,Yes,2021-11-27
C003566,19,Male,Yes,2024-09-24
C003567,18,Male,Yes,2024-07-10
C003568,20,Female,No,2025-03-20
C003569,63,Male,Yes,2023-05-31
C003570,19,Male,No,2022-12-25
C003571,28,Female,No,2022-04-29
C003572,19,Male,No,2023-02-21
C003573,45,Female,Yes,2025-08-17
C003574,50,Male,No,2023-09-08
C003575,57,Male,Yes,2022-07-17
C003576,39,Female,No,2024-11-01
C003577,49,Female,No,2025-08-15
C003578,31,Female,No,2021-09-02
C003579,20,Male,No,2022-05-17
C003580,43,Female,Yes,2022-07-08
C003581,19,Male,No,2024-04-14
C003582,22,Female,No,2024-02-29
C003583,35,Female,Yes,2022-07-21
C003584,32,Male,No,2024-11-23
C003585,52,Male,Yes,2025-04-06
C003586,31,Male,Yes,2021-10-24
C003587,22,Male,No,2021-12-24
C003588,36,Male,Yes,2023-12-07
C003589,45,Female,No,2023-08-05
C003590,35,Male,Yes,2023-12-20
C003591,68,Male,Yes,2024-06-15
C003592,32,Male,No,2024-04-07
C003593,60,Female,Yes,2021-04-16
C003594,35,Male,Yes,2022-01-16
C003595,31,Male,No,2023-05-03
C003596,28,Male,No,2022-10-16
C003597,32,Male,No,2022-06-24
C003598,23,Male,Yes,2024-03-13
C003599,41,Female,No,2021-06-22
C003600,55,Female,Yes,2024-05-26
C003601,19,Female,Yes,2025-11-17
C003602,24,Female,No,2024-05-29
C003603,43,Male,No,2022-12-24
C003604,66,Female,Yes,2024-03-02
C003605,21,Male,No,2024-06-17
C003606,35,Female,No,2025-05-22
C003607,25,Female,Yes,2022-10-26
C003608,29,Male,Yes,2023-01-12
C003609,67,Female,No,2024-04-16
C003610,18,Female,No,2021-05-30
C003611,23,Female,Yes,2023-03-31
C003612,32,Female,Yes,2021-04-06
C003613,51,Male,No,2024-02-20
C003614,22,Female,No,2024-05-23
C003615,41,Female,No,2021-05-28
C003616,29,Female,No,2023-07-19
C003617,23,Female,Yes,2024-01-28
C003618,56,Female,Yes,2025-02-13
C003619,31,Female,No,2025-12-13
C003620,32,Female,No,2025-02-04
C003621,46,Male,No,2025-01-17
C003622,48,Male,Yes,2022-01-12
C003623,27,Female,Yes,2026-02-18
C003624,23,Male,Yes,2022-05-22
C003625,59,Female,Yes,2022-03-19
C003626,43,Male,Yes,2026-01-10
C003627,50,Male,No,2024-12-28
C003628,39,Female,No,2024-08-19
C003629,52,Female,No,2023-08-25
C003630,54,Male,No,2024-11-22
C003631,33,Male,No,2022-12-19
C003632,64,Male,Yes,2024-08-15
C003633,26,Male,Yes,2023-07-30
C003634,43,Female,No,2025-03-01
C003635,22,Male,Yes,2023-03-25
C003636,25,Female,No,2021-05-13
C003637,31,Female,Yes,2022-03-14
C003638,69,Female,No,2025-01-17
C003639,39,Female,No,2021-10-18
C003640,61,Female,No,2025-11-13
C003641,21,Male,Yes,2023-07-24
C003642,48,Female,No,2023-07-17
C003643,41,Male,No,2021-11-30
C003644,20,Male,Yes,2023-08-22
C003645,69,Male,Yes,2025-10-22
C003646,29,Female,Yes,2023-05-29
C003647,42,Male,Yes,2025-07-25
C003648,62,Female,No,2022-01-23
C003649,68,Female,No,2025-10-09
C003650,45,Female,Yes,2024-04-18
