order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00000958,22-05-2024,P0053,S085,C001979,2,12.03,0.2,19.25,9.91,9.34
0RD00000959,14-11-2023,P0140,S058,C008640,3,5.22,0,15.66,9.63,6.03
0RD00000960,30-07-2023,P0194,S002,C041833,1,14.75,0,14.75,9.21,5.54
0RD00000961,16-01-2024,P0159,S017,C024787,3,6.15,0,18.45,11.55,6.9
0RD00000962,09-02-2024,P0034,S014,C029099,3,9.96,0.1,26.89,18.48,8.42
0RD00000963,11-02-2024,P0184,S038,C013732,3,13.63,0,40.89,23.99,16.9
0RD00000964,03-02-2023,P0015,S026,C039954,1,12.67,0,12.67,7.75,4.92
0RD00000965,18-12-2024,P0102,S075,C005399,5,6.42,0,32.1,16.99,15.11
0RD00000966,08-06-2024,P0121,S035,C031103,4,6.98,0,27.92,14.68,13.24
0RD00000967,29-06-2023,P0005,S046,C010532,3,8.92,0.2,21.41,14.49,6.92
0RD00000968,10-05-2024,P0038,S028,C030833,5,7.8,0,39,25.46,13.54
0RD00000969,04-11-2024,P0145,S014,C009313,1,4.64,0,4.64,2.83,1.81
0RD00000970,02-12-2023,P0153,S079,C004518,3,8.69,0,26.07,17.89,8.18
0RD00000971,15-06-2023,P0024,S038,C045840,5,5.77,0,28.85,19.94,8.91
0RD00000972,12-06-2023,P0030,S098,C018184,1,3.48,0,3.48,1.9,1.58
0RD00000973,12-07-2023,P0019,S084,C012669,2,6.7,0.1,12.06,7.62,4.44
0RD00000974,16-11-2023,P0092,S070,C023609,1,10.92,0.15,9.28,5.04,4.24
0RD00000975,01-06-2024,P0008,S059,C014894,2,6.8,0,13.6,7.83,5.77
0RD00000976,02-09-2024,P0079,S002,C041855,3,6.9,0,20.7,13.68,7.02
0RD00000977,01-09-2023,P0119,S034,C047897,3,8.88,0,26.64,14.01,12.63
0RD00000978,24-09-2023,P0144,S019,C030673,5,13.69,0.1,61.61,31.34,30.26
0RD00000979,25-01-2023,P0120,S069,C017048,3,13.45,0.2,32.28,21.2,11.08
0RD00000980,31-12-2023,P0049,S097,C036714,1,9.07,0,9.07,4.69,4.38
0RD00000981,09-07-2023,P0027,S042,C032098,1,5.92,0,5.92,3.13,2.79
0RD00000982,28-12-2024,P0029,S026,C006686,2,7.99,0.15,13.58,7.18,6.41
0RD00000983,24-02-2023,P0124,S054,C030663,3,4.78,0.15,12.19,7.34,4.85
0RD00000984,06-04-2024,P0063,S020,C000445,2,7.45,0,14.9,8.27,6.63
0RD00000985,26-02-2023,P0104,S024,C001779,1,10.25,0.1,9.22,5.91,3.31
0RD00000986,28-02-2024,P0094,S058,C018767,1,5.16,0,5.16,2.88,2.28
0RD00000987,01-02-2023,P0131,S054,C038652,1,9.91,0,9.91,5.65,4.26
0RD00000988,01-12-2023,P0111,S052,C009997,2,11.67,0,23.34,14.01,9.33
0RD00000989,09-03-2023,P0161,S100,C004796,1,9.71,0,9.71,5.94,3.77
0RD00000990,24-06-2023,P0055,S066,C023714,4,7.13,0,28.52,15.66,12.86
0RD00000991,20-05-2023,P0182,S001,C002991,3,11.48,0,34.44,21.16,13.28
0RD00000992,25-04-2024,P0087,S015,C044495,3,6.53,0.1,17.63,12.06,5.58
0RD00000993,05-05-2024,P0180,S050,C037694,5,7.9,0.15,33.57,22.39,11.19
0RD00000994,23-08-2024,P0115,S076,C044299,4,6.7,0.2,21.44,12.32,9.12
0RD00000995,21-08-2024,P0195,S093,C010588,4,9.94,0.2,31.81,22.1,9.71
0RD00000996,11-02-2024,P0144,S024,C028892,3,13.49,0,40.47,26.08,14.39
0RD00000997,19-12-2024,P0062,S033,C040528,1,3.91,0.15,3.32,2.04,1.28
0RD00000998,20-06-2024,P0034,S034,C009721,2,12.55,0.1,22.59,12.79,9.8
0RD00000999,08-03-2024,P0120,S039,C003172,4,3.89,0.15,13.23,8.01,5.21
0RD00001000,21-04-2024,P0007,S068,C041463,4,5.77,0.2,18.46,9.56,8.9
0RD00001001,30-08-2023,P0191,S030,C038676,3,14.5,0,43.5,27.88,15.62
0RD00001002,29-10-2023,P0185,S075,C049265,3,7.89,0,23.67,13.01,10.66
0RD00001003,02-05-2024,P0002,S099,C004233,3,10.34,0,31.02,17.97,13.05
0RD00001004,22-04-2024,P0178,S070,C007257,2,7.69,0,15.38,8.36,7.02
0RD00001005,14-09-2024,P0058,S065,C031467,2,8.33,0.2,13.33,7.06,6.27
0RD00001006,22-10-2023,P0007,S039,C013529,4,6.37,0.1,22.93,12.53,10.4
0RD00001007,10-06-2024,P0054,S009,C029772,3,14.4,0,43.2,23.91,19.29
0RD00001008,13-03-2023,P0122,S011,C013718,3,4.42,0.2,10.61,6.72,3.88
0RD00001009,26-03-2023,P0021,S023,C043653,3,14.58,0,43.74,24.09,19.65
0RD00001010,03-04-2024,P0103,S008,C010163,1,12.48,0,12.48,6.75,5.73
0RD00001011,13-01-2024,P0027,S031,C015530,4,13.47,0,53.88,27.98,25.9
0RD00001012,14-08-2024,P0137,S091,C017769,5,7.09,0.2,28.36,18.38,9.98
0RD00001013,27-09-2024,P0090,S068,C042120,5,11.74,0,58.7,38.06,20.64
0RD00001014,28-11-2024,P0143,S008,C033496,3,10.4,0,31.2,17.37,13.83
0RD00001015,14-06-2023,P0084,S046,C017056,1,12.49,0.2,9.99,6.94,3.05
0RD00001016,17-02-2024,P0084,S039,C037792,5,10.89,0,54.45,28.61,25.84
0RD00001017,12-03-2023,P0193,S075,C001088,3,4.91,0.1,13.26,7.11,6.15
0RD00001018,01-12-2023,P0033,S035,C006875,3,4.79,0,14.37,8.64,5.73
0RD00001019,20-03-2023,P0024,S047,C023621,5,4.84,0,24.2,12.8,11.4
0RD00001020,15-10-2024,P0054,S079,C048888,2,12.89,0.2,20.62,12.26,8.37
0RD00001021,25-03-2023,P0131,S020,C039256,1,11.81,0.15,10.04,6.3,3.74
0RD00001022,02-12-2024,P0014,S090,C037084,2,9.6,0.15,16.32,11.38,4.94
0RD00001023,03-01-2023,P0099,S030,C023381,3,11.75,0.2,28.2,17.48,10.72
0RD00001024,08-02-2023,P0061,S008,C020461,3,6.18,0.15,15.76,10.93,4.83
0RD00001025,12-08-2023,P0032,S042,C022907,3,11.26,0,33.78,19.78,14
0RD00001026,25-12-2023,P0048,S012,C023925,3,4.4,0,13.2,8.34,4.86
0RD00001027,30-09-2023,P0187,S037,C038876,2,9.42,0,18.84,10.44,8.4
0RD00001028,23-06-2024,P0177,S043,C008629,5,7.15,0.1,32.18,21.66,10.52
0RD00001029,04-02-2023,P0157,S073,C044694,5,11.72,0.2,46.88,24.34,22.54
0RD00001030,26-08-2023,P0122,S016,C049352,2,4,0,8,5.28,2.72
0RD00001031,02-05-2024,P0175,S057,C046546,4,4.32,0,17.28,9.51,7.77
0RD00001032,03-05-2024,P0039,S048,C018327,1,12.9,0,12.9,7.4,5.5
0RD00001033,13-02-2023,P0011,S088,C041949,3,4.47,0,13.41,7.05,6.36
0RD00001034,29-04-2024,P0174,S045,C022675,3,12.84,0,38.52,20.82,17.7
0RD00001035,02-07-2023,P0142,S003,C049404,4,4.03,0.15,13.7,8.45,5.25
0RD00001036,20-06-2023,P0182,S097,C032076,5,8.02,0.1,36.09,24.47,11.62
0RD00001037,11-09-2023,P0040,S066,C004190,2,13.88,0,27.76,15.12,12.64
0RD00001038,27-04-2023,P0180,S085,C033340,1,13.11,0,13.11,7.43,5.68
0RD00001039,14-04-2023,P0066,S042,C030921,4,6.88,0.15,23.39,11.85,11.55
0RD00001040,12-05-2023,P0117,S037,C018143,1,14.49,0,14.49,7.35,7.14
0RD00001041,06-11-2023,P0056,S060,C015613,4,12.66,0.1,45.58,28,17.58
0RD00001042,15-08-2024,P0118,S010,C000113,4,8.33,0,33.32,20.91,12.41
0RD00001043,31-12-2023,P0140,S053,C017439,4,9.15,0,36.6,24.78,11.82
0RD00001044,23-06-2024,P0149,S067,C047937,4,11.05,0.1,39.78,22.58,17.2
0RD00001045,25-07-2023,P0183,S050,C023631,2,5.89,0.15,10.01,6.1,3.91
0RD00001046,24-11-2023,P0076,S005,C046032,3,7.35,0,22.05,12.38,9.67
0RD00001047,02-08-2024,P0132,S091,C042129,1,6,0,6,3.52,2.48
0RD00001048,05-07-2023,P0020,S058,C018181,1,13.78,0,13.78,6.99,6.79
0RD00001049,18-10-2023,P0145,S046,C014088,4,8.69,0,34.76,21.12,13.64
0RD00001050,15-07-2023,P0035,S078,C037269,2,7.86,0.2,12.58,7.01,5.57
0RD00001051,02-08-2024,P0081,S014,C045567,3,13.3,0,39.9,23.32,16.58
0RD00001052,23-03-2024,P0165,S048,C001695,5,9.08,0.15,38.59,20.69,17.9
0RD00001053,28-11-2024,P0066,S029,C025057,3,4.18,0.2,10.03,5.75,4.28
0RD00001054,30-08-2024,P0122,S095,C008191,2,5.66,0.1,10.19,6.75,3.44
0RD00001055,26-04-2024,P0171,S015,C014536,4,4.62,0.15,15.71,10.35,5.36
0RD00001056,13-12-2023,P0002,S078,C023364,3,12.05,0,36.15,21.4,14.75
0RD00001057,09-02-2024,P0163,S078,C026942,2,12.68,0.15,21.56,13.17,8.39
0RD00001058,01-10-2023,P0068,S015,C045611,2,9.22,0,18.44,9.77,8.67
0RD00001059,21-03-2023,P0170,S031,C019114,1,13.67,0,13.67,7.03,6.64
0RD00001060,04-05-2024,P0186,S047,C012482,5,8.54,0,42.7,26.07,16.63
0RD00001061,20-03-2023,P0090,S009,C015473,1,5.27,0,5.27,3.31,1.96
0RD00001062,30-01-2024,P0048,S072,C045436,4,7.75,0,31,19.85,11.15
0RD00001063,06-04-2023,P0144,S084,C017637,2,9.54,0.2,15.26,9.38,5.89
0RD00001064,06-08-2024,P0102,S064,C019101,5,10.97,0,54.85,37.78,17.07
0RD00001065,22-07-2024,P0190,S039,C034018,1,11.77,0.1,10.59,7.29,3.3
0RD00001066,12-01-2023,P0020,S074,C033865,5,12.63,0,63.15,43.54,19.61
0RD00001067,04-12-2024,P0186,S094,C030249,4,4.6,0,18.4,12.78,5.62
0RD00001068,04-07-2023,P0169,S052,C005695,1,8.76,0,8.76,5.18,3.58
0RD00001069,14-09-2024,P0200,S045,C016704,1,12.43,0.2,9.94,5.62,4.32
0RD00001070,26-02-2024,P0029,S009,C006451,3,3.84,0,11.52,6.12,5.4
0RD00001071,30-04-2024,P0061,S066,C008686,4,14.8,0,59.2,35.59,23.61
0RD00001072,31-07-2023,P0034,S050,C029662,2,8.03,0,16.06,9.48,6.58
0RD00001073,14-01-2024,P0040,S081,C040297,4,4.13,0.1,14.87,10.39,4.48
0RD00001074,12-11-2023,P0108,S036,C033174,1,12.83,0.15,10.91,6.67,4.23
0RD00001075,13-12-2023,P0198,S083,C004961,1,3.2,0,3.2,2.03,1.17
0RD00001076,29-10-2023,P0106,S086,C035512,2,4.27,0.2,6.83,4.22,2.61
0RD00001077,25-05-2023,P0018,S038,C006296,2,12.7,0,25.4,15.34,10.06
0RD00001078,09-10-2023,P0123,S078,C016076,1,10.35,0.15,8.8,5.44,3.36
0RD00001079,23-08-2023,P0158,S050,C046949,2,6.34,0.2,10.14,6.15,4
0RD00001080,20-04-2023,P0184,S005,C018606,2,4.9,0,9.8,5.67,4.13
0RD00001081,23-05-2024,P0110,S072,C046935,1,6.96,0.15,5.92,3.21,2.7
0RD00001082,13-12-2023,P0055,S091,C020838,4,3.58,0,14.32,8.05,6.27
0RD00001083,25-08-2023,P0027,S046,C019704,1,6.9,0.1,6.21,4.32,1.89
0RD00001084,15-03-2023,P0100,S047,C012772,4,13.8,0,55.2,32.81,22.39
0RD00001085,25-01-2024,P0031,S077,C016004,2,9.22,0,18.44,11.72,6.72
0RD00001086,11-10-2023,P0140,S030,C042267,2,13.95,0,27.9,18.63,9.27
0RD00001087,27-04-2024,P0048,S091,C030492,1,6.59,0.15,5.6,2.86,2.74
0RD00001088,26-06-2024,P0013,S015,C003988,5,7.49,0,37.45,24.91,12.54
0RD00001089,27-04-2023,P0173,S018,C046939,4,13.58,0.2,43.46,29.11,14.35
0RD00001090,15-12-2023,P0137,S078,C015025,4,11.71,0,46.84,28.57,18.27
0RD00001091,12-12-2023,P0169,S083,C036505,2,8.46,0,16.92,8.89,8.03
0RD00001092,14-02-2023,P0060,S052,C044092,1,14.52,0.1,13.07,9.08,3.99
0RD00001093,21-04-2024,P0003,S035,C007816,4,3.02,0.15,10.27,6.73,3.54
0RD00001094,12-05-2023,P0051,S014,C012865,1,11.81,0,11.81,7.37,4.44
0RD00001095,02-08-2023,P0001,S083,C031753,2,14.53,0.1,26.15,14.32,11.83
0RD00001096,14-01-2024,P0075,S005,C022702,1,14.49,0.15,12.32,7.79,4.52
0RD00001097,26-02-2023,P0184,S001,C042923,3,12.82,0,38.46,19.52,18.94
0RD00001098,04-09-2023,P0140,S030,C033737,2,6.2,0,12.4,7.25,5.15
0RD00001099,01-06-2024,P0099,S006,C019038,3,11.02,0.1,29.75,17.23,12.53
0RD00001100,11-12-2023,P0117,S073,C032540,5,6.23,0,31.15,20.96,10.19
0RD00001101,07-10-2023,P0078,S058,C046294,3,3.96,0,11.88,8.17,3.71
0RD00001102,15-11-2023,P0110,S022,C039247,3,9.1,0.2,21.84,11.24,10.6
0RD00001103,20-09-2023,P0113,S024,C049153,4,14.65,0,58.6,32.49,26.11
0RD00001104,10-11-2023,P0194,S092,C033617,2,6.79,0.15,11.54,6.66,4.88
0RD00001105,22-06-2024,P0079,S021,C045644,2,5.8,0,11.6,7.94,3.66
0RD00001106,24-03-2023,P0074,S077,C035268,2,11.18,0,22.36,11.84,10.52
0RD00001107,30-01-2023,P0037,S032,C037394,2,3.84,0.2,6.14,3.53,2.62
0RD00001108,08-07-2024,P0089,S087,C041436,4,6.81,0.2,21.79,12.42,9.37
0RD00001109,08-12-2023,P0040,S080,C048722,4,5.01,0,20.04,13.59,6.45
0RD00001110,19-07-2024,P0090,S085,C006267,2,9.91,0,19.82,9.92,9.9
0RD00001111,17-01-2023,P0032,S010,C027438,2,3.28,0.15,5.58,3.48,2.1
0RD00001112,17-02-2024,P0165,S044,C021036,2,10.79,0,21.58,11.56,10.02
0RD00001113,26-10-2023,P0092,S071,C040428,4,4.38,0,17.52,10.03,7.49
0RD00001114,22-10-2023,P0196,S098,C042585,1,3.22,0,3.22,1.84,1.38
0RD00001115,30-06-2024,P0090,S093,C025184,3,7.84,0.1,21.17,14.3,6.86
0RD00001116,17-01-2024,P0115,S020,C020466,2,6.74,0,13.48,9.14,4.34
0RD00001117,03-05-2023,P0162,S019,C005704,2,3.29,0,6.58,4.45,2.13
0RD00001118,15-10-2023,P0027,S092,C005654,2,14.97,0,29.94,17.39,12.55
0RD00001119,26-08-2023,P0077,S070,C008128,4,13.22,0.1,47.59,32.78,14.81
0RD00001120,23-06-2023,P0003,S051,C030244,3,7.75,0.2,18.6,11.64,6.96
0RD00001121,05-06-2024,P0129,S025,C012180,4,8.92,0,35.68,20.27,15.41
0RD00001122,22-08-2023,P0119,S030,C040575,5,8.23,0,41.15,23.91,17.24
0RD00001123,19-08-2024,P0022,S023,C041836,2,3.1,0,6.2,3.14,3.06
0RD00001124,03-09-2024,P0200,S090,C003449,4,5.12,0.2,16.38,10.26,6.13
0RD00001125,21-11-2024,P0049,S059,C038562,3,5.81,0,17.43,9.77,7.66
0RD00001126,10-04-2023,P0071,S026,C037457,4,13.39,0.15,45.53,27.29,18.24
0RD00001127,21-08-2023,P0121,S013,C018253,3,5.95,0.1,16.07,8.22,7.84
0RD00001128,24-01-2023,P0183,S058,C002664,5,9.9,0.2,39.6,20.27,19.33
0RD00001129,01-12-2024,P0067,S007,C045918,3,9.71,0,29.13,16.73,12.4
0RD00001130,16-07-2024,P0131,S068,C045921,1,10.99,0.2,8.79,4.73,4.06
0RD00001131,26-09-2024,P0028,S066,C026655,3,11.85,0,35.55,23.7,11.85
0RD00001132,14-09-2024,P0005,S052,C020151,2,5.04,0.2,8.06,5.25,2.81
0RD00001133,20-08-2023,P0101,S099,C006921,4,7.6,0.2,24.32,13.95,10.37
0RD00001134,04-07-2024,P0197,S036,C037068,5,9.45,0,47.25,25.43,21.82
0RD00001135,24-02-2023,P0103,S007,C020901,3,6.92,0,20.76,13.55,7.21
0RD00001136,26-12-2023,P0079,S013,C023049,2,8.56,0.15,14.55,8.66,5.89
0RD00001137,10-12-2023,P0158,S068,C024167,2,8.12,0,16.24,10.16,6.08
0RD00001138,13-07-2023,P0130,S023,C015025,5,9.07,0.15,38.55,25.33,13.21
0RD00001139,26-08-2024,P0109,S042,C006421,1,7.65,0,7.65,4.75,2.9
0RD00001140,15-02-2024,P0000,S015,C000641,1,4.28,0,4.28,2.26,2.02
0RD00001141,06-10-2024,P0169,S092,C036752,2,10.02,0,20.04,13.43,6.61
0RD00001142,28-01-2024,P0074,S055,C042306,2,7.64,0,15.28,7.88,7.4
0RD00001143,27-10-2023,P0038,S034,C009220,1,13.29,0.1,11.96,6.08,5.88
0RD00001144,14-03-2023,P0128,S005,C019471,4,14.98,0.15,50.93,25.75,25.18
0RD00001145,20-11-2024,P0063,S076,C024000,2,5.71,0.2,9.14,5.57,3.57
0RD00001146,14-05-2024,P0116,S004,C013755,2,12.74,0.2,20.38,12.12,8.27
0RD00001147,31-03-2024,P0193,S064,C021914,1,4.32,0,4.32,2.21,2.11
0RD00001148,06-03-2023,P0052,S059,C005611,4,12.27,0,49.08,29.95,19.13
0RD00001149,18-11-2023,P0135,S081,C023723,1,4.96,0,4.96,2.77,2.19
0RD00001150,02-10-2023,P0065,S099,C034485,3,3.62,0,10.86,5.44,5.42
0RD00001151,29-11-2023,P0071,S088,C043169,3,10.62,0,31.86,17.78,14.08
0RD00001152,26-11-2023,P0066,S089,C025062,1,13.62,0,13.62,8.12,5.5
0RD00001153,06-05-2023,P0085,S091,C045580,4,7.87,0,31.48,18.04,13.44
0RD00001154,12-08-2023,P0008,S089,C003822,3,13.74,0,41.22,22.26,18.96
0RD00001155,01-10-2023,P0178,S030,C015657,1,4.22,0,4.22,2.91,1.31
0RD00001156,20-11-2024,P0164,S091,C005507,2,11.46,0,22.92,13.74,9.18
0RD00001157,15-07-2024,P0054,S043,C022537,3,11.28,0,33.84,23.63,10.21
0RD00001158,27-10-2024,P0185,S072,C043851,2,10.62,0.1,19.12,13.29,5.82
0RD00001159,27-07-2024,P0106,S018,C043891,2,9.84,0,19.68,11.99,7.69
0RD00001160,27-11-2024,P0026,S048,C032301,2,3.55,0,7.1,4.61,2.49
0RD00001161,08-10-2023,P0063,S065,C000557,5,13.54,0,67.7,36.76,30.94
0RD00001162,20-08-2024,P0112,S009,C007921,4,14.24,0.2,45.57,29.85,15.72
0RD00001163,31-07-2024,P0149,S061,C032910,1,9.85,0,9.85,5.74,4.11
0RD00001164,27-06-2023,P0171,S007,C006984,5,12.66,0,63.3,33.92,29.38
0RD00001165,17-03-2024,P0059,S005,C024053,4,7.11,0,28.44,18.08,10.36
0RD00001166,13-11-2023,P0001,S094,C012644,3,4.38,0,13.14,6.7,6.44
0RD00001167,11-07-2023,P0145,S055,C011869,4,9.54,0.2,30.53,19.17,11.36
0RD00001168,22-11-2024,P0065,S054,C002358,2,14.37,0,28.74,18.68,10.06
0RD00001169,03-02-2024,P0022,S049,C004476,5,4.24,0,21.2,11.04,10.16
0RD00001170,09-12-2024,P0092,S009,C011664,2,10.42,0,20.84,11.74,9.1
0RD00001171,12-05-2023,P0125,S022,C035086,2,8.09,0.2,12.94,7.22,5.72
0RD00001172,28-01-2024,P0085,S056,C000746,3,3.67,0,11.01,6.72,4.29
0RD00001173,05-11-2023,P0129,S081,C042577,4,4.65,0,18.6,9.97,8.63
0RD00001174,03-06-2024,P0091,S007,C005538,3,6.06,0,18.18,9.88,8.3
0RD00001175,13-07-2024,P0064,S047,C033521,1,6.58,0.1,5.92,3.69,2.23
0RD00001176,06-09-2023,P0171,S031,C006652,3,4.54,0,13.62,8.13,5.49
0RD00001177,22-12-2024,P0071,S081,C043201,2,12.35,0,24.7,16.78,7.92
0RD00001178,01-12-2024,P0200,S010,C047202,3,7.73,0.1,20.87,13.96,6.91
0RD00001179,15-02-2024,P0175,S051,C004547,5,4.97,0,24.85,14.71,10.14
0RD00001180,25-04-2024,P0157,S035,C012228,1,14.32,0.1,12.89,7.83,5.06
0RD00001181,03-11-2024,P0189,S065,C047716,1,12.72,0.1,11.45,6.17,5.28
0RD00001182,25-04-2024,P0050,S026,C022076,2,10.89,0,21.78,13.1,8.68
0RD00001183,21-10-2023,P0017,S036,C033367,5,3.62,0,18.1,9.25,8.85
0RD00001184,05-03-2023,P0035,S050,C029141,1,9.72,0,9.72,5.5,4.22
0RD00001185,17-02-2024,P0005,S083,C008931,2,7.29,0,14.58,7.52,7.06
0RD00001186,12-04-2024,P0192,S093,C044130,4,8.33,0.1,29.99,16.96,13.03
0RD00001187,17-09-2024,P0169,S100,C017655,1,9.41,0.15,8,5.15,2.85
0RD00001188,11-09-2023,P0028,S029,C045906,3,4.59,0,13.77,9.63,4.14
0RD00001189,30-08-2023,P0116,S033,C036699,1,10.53,0,10.53,7.35,3.18
0RD00001190,28-09-2023,P0022,S035,C042186,2,10.33,0,20.66,12.07,8.59
0RD00001191,17-06-2024,P0013,S074,C032159,2,8.62,0.2,13.79,9.09,4.7
0RD00001192,08-11-2024,P0096,S093,C004653,1,11.88,0,11.88,7.21,4.67
0RD00001193,23-05-2023,P0022,S100,C038646,3,14.99,0,44.97,28.4,16.57
0RD00001194,11-03-2023,P0180,S051,C045111,5,7.6,0,38,23.25,14.75
0RD00001195,16-09-2024,P0181,S018,C045457,4,9.15,0,36.6,22.77,13.83
0RD00001196,28-02-2023,P0011,S026,C026011,4,7.81,0,31.24,16.77,14.47
0RD00001197,14-03-2023,P0120,S100,C030481,3,12.35,0.1,33.34,16.92,16.42
0RD00001198,19-06-2024,P0145,S040,C007918,3,5.19,0,15.57,8.41,7.16
0RD00001199,08-11-2023,P0170,S065,C019444,4,10.18,0.1,36.65,20.07,16.58
0RD00001200,22-12-2023,P0011,S041,C034739,4,6.04,0.1,21.74,12.63,9.12
0RD00001201,01-12-2024,P0200,S017,C027810,5,13.78,0,68.9,39.53,29.37
0RD00001202,07-08-2023,P0187,S073,C048654,5,5.73,0.1,25.79,17.86,7.92
0RD00001203,10-06-2023,P0112,S093,C040364,1,12.71,0,12.71,6.39,6.32
0RD00001204,03-04-2023,P0107,S001,C041424,1,9.07,0.1,8.16,5.3,2.87
0RD00001205,13-02-2024,P0006,S036,C019957,3,13.41,0.15,34.2,21.46,12.74
0RD00001206,08-09-2024,P0052,S063,C022933,1,4.44,0.15,3.77,2.01,1.76
0RD00001207,02-10-2023,P0184,S089,C034638,1,8.16,0,8.16,4.8,3.36
0RD00001208,22-07-2024,P0049,S045,C047500,2,10.68,0,21.36,11.05,10.31
0RD00001209,28-01-2023,P0067,S091,C011971,2,14.18,0.2,22.69,14.77,7.91
0RD00001210,23-07-2024,P0012,S089,C040548,1,4.9,0.2,3.92,2.71,1.21
0RD00001211,30-04-2023,P0060,S018,C010972,1,8.37,0.1,7.53,4.14,3.39
0RD00001212,15-03-2023,P0107,S079,C034038,4,6.84,0,27.36,16.52,10.84
0RD00001213,08-05-2024,P0072,S032,C007890,1,7.35,0.1,6.62,4.56,2.05
0RD00001214,22-06-2023,P0039,S046,C040117,3,9.41,0.1,25.41,16.2,9.21
0RD00001215,12-08-2024,P0186,S031,C021958,2,14.91,0.2,23.86,12.77,11.09
0RD00001216,03-06-2023,P0041,S060,C043914,5,3.66,0,18.3,11.11,7.19
0RD00001217,20-08-2023,P0041,S002,C032812,4,7.76,0,31.04,15.97,15.07
0RD00001218,20-02-2023,P0041,S064,C024872,5,4.51,0.2,18.04,11.34,6.7
0RD00001219,09-01-2024,P0153,S071,C031765,4,5.65,0.1,20.34,11.26,9.08
0RD00001220,14-06-2024,P0124,S085,C019272,5,9.2,0.1,41.4,21.64,19.76
0RD00001221,21-07-2023,P0191,S087,C043878,3,9.08,0,27.24,17.91,9.33
0RD00001222,23-08-2023,P0062,S028,C019604,1,7.73,0.2,6.18,3.51,2.68
0RD00001223,16-07-2024,P0074,S099,C036458,3,10.36,0.2,24.86,14.26,10.6
0RD00001224,04-04-2023,P0147,S063,C008399,5,5.71,0.1,25.7,17.78,7.91
0RD00001225,18-01-2024,P0183,S081,C009118,1,12.41,0,12.41,6.5,5.91
0RD00001226,10-12-2024,P0123,S042,C004668,1,11.57,0,11.57,7.29,4.28
0RD00001227,15-03-2024,P0177,S003,C044902,5,10.83,0.1,48.73,29.49,19.24
0RD00001228,02-07-2023,P0096,S016,C043007,2,7.47,0,14.94,9.9,5.04
0RD00001229,09-09-2023,P0189,S044,C036202,4,7.46,0.1,26.86,14.14,12.72
0RD00001230,25-08-2024,P0132,S083,C038360,2,10.89,0,21.78,10.97,10.81
0RD00001231,13-09-2023,P0192,S034,C029115,1,11.93,0.15,10.14,5.9,4.24
0RD00001232,10-02-2024,P0180,S055,C042703,4,6.61,0,26.44,18.08,8.36
0RD00001233,13-08-2023,P0024,S040,C009991,3,4.84,0.1,13.07,7.04,6.03
0RD00001234,01-10-2024,P0054,S020,C033059,3,5.35,0.1,14.44,8.54,5.91
0RD00001235,23-11-2024,P0031,S058,C030124,4,12.4,0,49.6,27.52,22.08
0RD00001236,19-08-2024,P0028,S011,C015170,5,5.89,0,29.45,19.44,10.01
0RD00001237,03-11-2024,P0042,S095,C045200,3,6.89,0,20.67,14.07,6.6
0RD00001238,18-06-2024,P0074,S002,C016670,5,11.57,0,57.85,32.12,25.73
0RD00001239,31-05-2023,P0147,S021,C033540,1,12.4,0,12.4,6.94,5.46
0RD00001240,25-08-2024,P0105,S090,C046920,1,11.17,0,11.17,5.97,5.2
0RD00001241,20-08-2023,P0093,S066,C006291,1,9.53,0.2,7.62,3.98,3.64
0RD00001242,06-07-2023,P0153,S057,C017071,2,3.81,0,7.62,5.23,2.39
0RD00001243,24-09-2023,P0063,S062,C048575,5,11.92,0.1,53.64,27.17,26.47
0RD00001244,20-07-2024,P0142,S061,C014704,1,9.74,0,9.74,6.06,3.68
0RD00001245,23-08-2023,P0017,S095,C019703,3,7.33,0,21.99,12.96,9.03
0RD00001246,18-01-2024,P0016,S024,C008631,3,4.92,0,14.76,9.13,5.63
0RD00001247,13-01-2023,P0128,S009,C019088,4,8.9,0.1,32.04,21.04,11
0RD00001248,22-01-2024,P0043,S031,C038149,4,3.43,0,13.72,7.49,6.23
0RD00001249,13-12-2023,P0141,S043,C043223,1,11.54,0.2,9.23,6.2,3.04
0RD00001250,24-05-2024,P0102,S055,C009552,5,5.96,0,29.8,14.93,14.87
0RD00001251,15-04-2024,P0107,S042,C039119,4,7.65,0.15,26.01,13.99,12.02
0RD00001252,06-09-2024,P0108,S062,C045288,2,3.99,0,7.98,5.29,2.69
0RD00001253,20-12-2023,P0112,S034,C046815,4,13.69,0,54.76,28.92,25.84
0RD00001254,26-11-2024,P0056,S031,C008002,3,3.55,0,10.65,7.25,3.4
0RD00001255,14-11-2024,P0194,S006,C038512,5,5.02,0,25.1,17.35,7.75
0RD00001256,08-04-2024,P0176,S090,C047651,3,5.36,0,16.08,8.3,7.78
0RD00001257,17-12-2024,P0174,S095,C004502,1,10.45,0,10.45,6.14,4.31
0RD00001258,22-06-2023,P0023,S076,C047656,4,4.84,0,19.36,13.25,6.11
0RD00001259,11-04-2023,P0126,S027,C046927,5,10.52,0,52.6,34.27,18.33
0RD00001260,30-09-2024,P0112,S084,C021159,1,13.35,0,13.35,6.9,6.45
0RD00001261,18-04-2024,P0180,S065,C005696,4,9.07,0,36.28,20.28,16
0RD00001262,15-01-2024,P0193,S019,C039450,2,3.02,0.15,5.13,2.92,2.21
